col1,col2,col3,col4
16228,28115,259,13134
23514,19796,25697,14533
23470,1619,17887,21536
1742,11753,1908,6333
6544,23787,28076,28315
27198,6803,4489,20483
28483,24869,2557,28584
12080,17272,25879,16979
18192,13983,10488,26438
20549,24677,29114,14027
24280,27395,26473,16868
14156,7926,27210,23237
23677,19951,26298,1032
17067,221,413,1727
18320,21516,19358,13992
6061,19754,23653,21509
24229,26888,4074,682
21942,19355,21656,23511
24293,9725,27537,7584
7562,10856,2607,6512
28186,2154,24981,12606
20324,15202,6035,2032
8233,23354,4902,13717
3874,7422,18996,28971
10669,13422,6002,26870
20189,12138,29764,16461
15943,4927,278,2962
22747,11844,10204,14149
20482,3309,14294,18892
15835,26113,28783,21119
3314,10794,7484,26769
150,1164,9194,6129
10532,22103,28844,5517
15272,8552,6402,27398
28446,7838,8788,2345
22119,19884,3286,27609
12351,25408,26929,15617
24932,14300,13834,29752
29473,2880,12406,14848
921,19989,22868,5888
14103,16734,6823,17358
23693,25485,729,14697
24251,8447,22172,9292
10037,21676,28613,21178
24150,17354,3771,2766
23692,4179,26205,15427
19803,29634,9836,15835
11032,9808,3491,16551
21120,11963,17944,28800
20348,1228,20397,20848
14231,24814,18274,16316
25366,23819,20654,1451
27612,23518,29563,12683
6798,19261,17798,11104
2622,9872,18076,16569
5144,4378,22288,28682
2168,26458,21135,11937
13225,6477,20262,4357
21526,16239,354,4851
4555,9004,29301,9439
1771,12518,4910,6872
12039,2025,1400,22101
15153,10138,8991,18473
2477,23647,11498,15039
19610,3944,9297,6070
25884,9128,3410,17696
25657,26566,17229,10055
10578,23920,27792,3329
29925,2703,2779,24508
16296,593,17927,7517
24207,24133,28288,6385
13889,17035,25710,14484
22140,15481,17429,3065
5702,7366,8037,15094
10024,16556,22418,28662
4047,8939,14378,20207
3663,5333,2920,11753
8170,256,18567,27322
14806,13710,19013,12732
26753,8530,7734,3623
20697,21856,27013,29621
72,26409,26698,29521
9242,13445,14771,16016
26831,2584,15408,27995
7001,7582,16537,18614
2575,25889,5263,3642
12042,17388,5415,28001
9054,16398,3534,19777
12172,17621,11975,29037
12799,8377,4074,16127
27970,4861,16029,21118
23509,10240,1782,4598
21755,6771,9995,7802
14288,526,11314,7419
24027,24730,21468,3622
26998,8683,18297,10823
2803,14570,9393,29978
19960,20644,26735,6792
7152,3738,20906,18546
3377,25841,8459,29311
5513,18095,5404,12960
18531,939,2284,21756
13419,6711,1174,21349
29108,20101,10087,22608
17702,21533,15114,12444
1837,27271,21755,18900
456,15000,12277,15498
23887,9848,27909,16870
28445,4310,20954,3378
19442,19842,424,2486
27620,2529,12036,4487
9672,5344,13943,6724
27656,7065,2158,4753
19593,6620,10332,14985
7844,6483,4864,18235
14410,27925,29498,28412
11866,16282,15337,8537
2206,11079,12245,22465
21354,7212,6174,6667
16457,15239,10716,7559
13461,3745,11509,14640
8196,6358,9755,9370
26773,13169,5907,22157
17473,14305,19307,24392
6936,13688,21064,8668
27108,7776,17618,22573
28191,19223,26443,7897
19155,11909,5728,21279
15066,25494,17030,924
20089,22691,29547,26798
27562,18910,1032,17748
3537,2358,16637,1792
22753,11221,4388,10263
21984,29501,6848,4714
14,18730,25494,4746
16942,6457,7964,2512
13698,18398,29916,13229
10521,9209,25659,7657
4206,5367,29256,7534
7260,2503,10732,27369
29085,11875,25017,29800
25453,26417,11271,20452
15397,3720,19069,18670
6705,1712,15186,25276
28813,24532,15571,19030
29962,7189,21712,7058
6269,1204,5818,11472
9308,7244,24847,13189
21546,20787,29540,12669
25165,1173,15783,8223
20261,7219,3270,10427
1817,26760,20458,10361
23569,12501,23647,19561
33,6101,9139,12886
16583,479,9869,10147
7229,3912,17152,8707
13446,22335,8122,12245
29234,29081,16030,26313
26925,26404,24528,15384
20727,739,2811,14170
4259,28254,15899,12093
17073,9198,19703,15606
1519,12971,28945,27089
23803,5544,2247,19794
8613,21326,18217,127
606,20869,21887,29439
27119,16436,14100,5546
22601,8356,4635,23803
16660,20623,6391,10725
16254,18170,11983,19910
10993,23883,26895,21687
14084,24836,11446,29933
18720,28432,28083,18666
12706,25277,20246,12540
12862,25926,5763,19573
13525,6423,11098,18814
19990,23991,25859,19522
20258,29149,879,29817
1940,5979,3247,10394
19864,16962,14376,13211
29100,23040,28407,12673
14158,4036,6851,24210
24502,27734,25528,7607
6093,2527,26288,10936
26573,20377,6304,10508
24304,15046,16882,19626
19302,16897,14544,25731
3863,22618,8022,22562
22495,14300,13526,6188
5929,15896,10373,12088
4779,9545,2230,24462
11893,8454,25330,21295
23477,29812,1031,24769
14297,27336,27808,26297
24116,335,14652,7501
22416,4409,15466,20643
15933,26370,18878,9409
3325,1238,3016,7292
13670,19467,10631,8237
24859,3576,653,23705
12384,26530,23946,27513
1640,27336,1673,2964
18965,21273,29467,8861
25973,27462,4624,29174
1578,26888,20860,6053
28631,29357,2499,19701
23722,18542,23146,23531
4062,5813,28853,21164
19815,25445,9538,11744
19269,823,2375,20409
27762,21788,6357,21354
14251,22463,7640,3147
16199,25914,7589,9397
11847,16746,5617,3938
13368,1918,5644,13368
25108,218,4066,26213
1654,14285,8962,29384
7621,14033,24591,29065
28343,774,2344,27617
7035,25401,12256,26230
27305,9555,18647,24706
2929,19196,7323,19766
4708,26749,26813,24729
18731,4344,28728,4839
13656,1160,20277,8961
22652,18909,15177,2271
29219,21131,8834,3948
28364,27746,1290,8527
25022,15168,13056,11578
22785,19558,1295,13151
25512,13525,22979,10121
22219,13975,28419,14524
3671,24750,7184,27003
18881,8514,15144,16671
14576,21454,7810,10835
25065,29350,20240,29965
18704,16987,7820,12649
1362,6468,3286,1168
3849,5736,12914,29951
14140,17408,29896,14912
15156,12226,12517,2020
18202,22989,16057,22204
18220,27433,3776,9042
16929,5076,8138,13927
6291,5393,872,7580
23573,16811,19004,16455
23778,7638,20870,27246
10901,10261,17383,12077
4313,21157,22989,7272
23309,29925,16831,23076
5850,12064,12575,25732
29791,29063,17303,22025
18976,247,7738,1029
16729,1606,20438,25303
4212,15018,19280,1647
20363,28562,334,28858
18273,10968,23855,10048
3906,3401,9096,22974
4201,9834,18941,15392
3186,13423,4545,24360
5238,4984,10971,15404
7366,9233,6384,3511
29913,20254,6103,8369
23626,24593,18058,15185
28880,25996,22124,18359
24040,18744,13044,28958
7856,6822,20392,24751
16530,8266,19197,22997
17389,851,9198,7102
7036,24694,19428,23530
29807,11895,12187,20900
10539,25405,28180,5084
3179,14446,1792,17318
9204,473,13715,1921
12980,17876,21760,2830
25041,26386,20002,9218
22932,18861,4863,23476
76,14891,18061,8339
21722,28997,26692,5562
24750,9780,12773,5453
2306,1808,12577,1208
28459,9378,11867,970
11771,4846,20882,29201
25120,2242,1428,14255
1717,15466,13732,8406
29917,21520,12727,15785
3617,26913,6425,3025
10399,5115,24446,26413
21488,24143,12872,8554
6669,17679,18754,24282
7793,447,19541,11725
20905,8458,8811,24424
20551,1246,14568,4006
6981,8783,10588,9811
379,13874,7868,29524
23857,16861,20154,12759
13650,22356,4596,10024
21571,4165,24553,8457
25231,22220,9079,13571
2541,9253,7712,9733
191,7919,6241,20319
28596,9914,6143,2293
26207,28658,28411,2542
28107,28428,6174,15792
21309,22999,8019,14633
20663,20934,28315,20963
10577,4242,8424,11211
17893,24062,18837,18610
8981,15720,20748,27053
27494,7924,29240,23687
17492,14456,845,9716
5626,18361,1385,19557
19871,1530,7933,25056
10545,21464,10440,28017
22718,21753,10732,25182
1200,15759,3511,18012
6257,26520,1019,4107
12417,11557,16123,2926
16641,19823,6472,19211
18223,9898,13577,1808
7975,9278,6734,20465
25007,4351,22884,23969
27938,26119,15069,3713
460,9818,24044,8322
5687,23459,20930,14133
107,5237,9602,27542
26515,26781,26906,28969
1655,16352,26555,7956
3442,15300,8347,8989
10531,17375,9900,20094
26966,10720,6996,1786
6430,24092,29497,22398
7400,28988,4013,14416
13233,8268,7491,10139
17140,5044,5353,16993
27413,12010,12823,8786
18889,7536,1459,3361
2290,21866,16751,29633
5535,14181,22027,9470
14483,29880,24653,10228
22435,18249,2620,29434
22536,23662,1899,900
17030,1954,17713,15374
28829,24309,27843,3542
17801,8200,10964,27000
16754,18996,27109,14936
7429,27716,6083,5591
5720,26574,21912,23351
15569,18559,16432,22488
12671,12009,19620,18481
21507,11787,13270,5444
9435,23129,12598,18981
24461,5303,3169,7880
15222,2392,13105,27862
25481,1807,16780,24118
15061,18381,6582,19833
21260,12619,17129,8062
6481,20861,20699,9337
16709,13848,21892,21979
4536,27883,7370,19111
8046,27938,15163,3134
22921,8656,26137,22043
15842,25389,13716,12291
22609,9187,641,16771
12141,15891,6926,3026
28865,5845,14487,4131
21491,20034,12027,20166
9164,20698,15253,7579
3499,9151,14752,24117
3659,23432,436,1172
19450,3937,8481,1914
17168,8914,15194,5627
26759,17243,23524,2858
23319,1143,27328,4657
22562,22336,18505,1213
6439,11323,19543,17204
17970,29989,20977,24654
25581,4088,26844,8355
19463,19074,24011,1834
12551,14778,13550,29558
9083,16453,13019,29837
9928,8271,11768,20149
20749,17140,10279,19582
20496,13753,13588,5826
3495,22553,14307,8844
7636,1038,21703,22625
2057,19439,26995,21920
26702,14755,38,23768
14243,23874,29757,3717
28568,22016,9060,17425
4308,9550,25064,1384
22110,23799,12007,7438
12788,16989,26893,13234
24465,23582,17500,26633
2445,11349,23300,851
5549,23934,10541,21014
6766,8193,10957,12909
26477,3720,22719,29946
4988,1620,16730,6253
5182,1548,4309,24889
17897,25576,4070,1316
5515,14099,16112,19337
14884,29301,19026,17902
7583,6936,23693,16266
2193,23470,9436,6746
20852,28547,6752,15274
3921,11658,20539,20702
16978,814,21525,14895
24858,12495,20184,27169
7208,16333,170,19671
20556,29043,17373,23850
10650,23062,3810,3270
13686,15127,19078,475
9734,27678,29850,22783
22281,9551,19420,25176
1299,11125,22574,194
24998,26404,19697,15125
5412,4863,2814,29364
10917,3726,20782,1351
4261,28255,17997,11053
20720,1204,21391,7089
14333,11211,22900,25125
3768,18545,24326,22210
10023,29464,6146,26590
22018,2034,24437,19271
27026,27694,2854,10593
1230,26700,251,3499
26985,24101,19279,10744
15563,21616,7798,12636
23330,20743,5091,19565
12040,10368,16986,8897
5070,2768,16561,25481
3690,2241,4051,14867
22777,6487,15013,27557
20080,4743,18862,11101
9693,18255,11633,395
13576,7642,15366,10041
29786,6263,2918,19475
4740,376,24064,8520
29460,4462,12182,5711
24547,21068,7284,13129
11252,5857,19934,5528
15033,20406,7381,13381
3188,13172,15924,8800
1450,15899,20258,10129
14056,21452,28381,16073
18936,27722,27091,6272
13534,10817,8543,12116
21958,10356,19614,8591
11690,20405,18527,19939
10358,18236,18143,19248
29956,29679,16804,25266
20196,24883,25442,21000
22570,27415,6106,10493
11880,8129,22743,17035
1715,12193,16682,22121
8338,9601,14887,7050
19473,7753,11601,21239
24976,5918,4341,25634
11035,18705,5443,502
4005,20667,1170,13167
9656,13941,29962,22026
14312,26416,29569,13919
17589,25529,11156,22831
9859,23815,11882,1172
27693,29935,16606,1277
6777,27015,27587,24759
210,21223,506,10523
24404,22145,21740,25289
5109,24851,3374,12056
8298,9130,27314,22579
3137,18736,27674,1359
25480,1246,20332,26591
9690,27153,25011,14183
19967,360,9501,17287
17500,6972,12311,8113
14390,9758,21334,18469
15432,12418,16671,19282
8101,27908,28881,12138
20401,3447,6912,2979
2698,14250,3586,7529
27235,26341,4150,24062
10328,18562,14407,18432
19197,26533,22898,26289
29665,23859,20128,23920
10722,11869,23487,18653
23763,28115,20596,9259
13261,10261,24680,14858
18869,17572,925,19457
20929,2491,13268,24783
15723,27663,23643,9757
23938,3629,7053,8336
6514,23893,15374,5335
8730,8916,7210,6028
11858,27163,61,15844
8590,24038,19216,15065
9774,28324,2231,9972
4103,21412,29388,3045
6198,29128,8310,24265
25053,4367,8155,23936
7007,8645,7748,11300
17315,3197,19147,23918
26679,13076,9655,28927
26853,15611,29093,1406
4337,29171,4467,633
2968,21583,24888,13860
10933,18663,15377,9406
1111,6486,11959,4257
12912,13354,9861,2456
27658,7352,26726,21885
906,27865,2916,9688
29675,10743,15347,16142
14474,28593,11623,17636
29564,1065,12047,21020
7886,26705,3456,11510
22517,21873,968,5305
13431,18744,7103,4078
25243,20930,11091,16523
22008,8665,21749,19019
6329,7088,5940,19516
2937,18556,24705,27789
19023,16145,4373,29668
5555,10389,16983,18883
9183,27062,25483,28882
8272,17763,18972,22412
20331,23448,365,22722
4128,1321,19333,3341
13313,19895,443,4233
10601,16175,22222,14382
26117,12591,28064,13580
17187,3976,20003,20610
7248,7226,3430,9022
28198,1865,25425,20094
12895,9239,9205,13605
12372,4821,8027,22863
28142,26226,15464,29455
27809,28143,6841,14077
21910,23267,4829,4700
6308,29028,28532,15092
13554,9130,28831,2614
16573,25542,174,21357
10294,27848,5752,3535
21736,29724,20231,14827
1045,11847,16489,16371
15990,4669,10550,11473
5623,19003,6467,20463
14722,10177,13184,3973
6706,18958,10733,10069
139,2036,1597,11951
7218,17935,7182,23464
14767,17943,19703,5357
16221,18209,23268,16286
29725,18099,26499,13184
25518,18836,8869,4488
12206,20920,10273,20561
22858,2785,22458,18554
22556,5756,12541,25723
9209,26056,15252,11025
6978,14568,26915,13502
29249,4076,27997,22754
29748,18370,5573,22960
15605,2256,23154,14020
13376,9310,6404,26479
29189,27823,25647,28969
20039,10365,138,12414
18968,27590,9475,6857
2055,2043,15975,4678
6541,13460,2197,16626
22935,13447,27675,16620
27777,24914,28247,2054
20032,699,2818,29555
20627,27092,24670,834
7293,6501,218,12629
8505,10351,2893,20475
26569,13983,16838,28368
22063,18686,16326,21428
20808,15184,19878,3199
1929,7451,10885,16504
2398,8459,21239,18830
24980,20503,19764,26255
25097,6051,29484,29373
13807,3983,11697,29334
7411,29021,13002,9934
19213,23729,3086,29524
25143,23647,28119,25046
16650,29743,17531,21006
1004,23283,24868,23073
26348,6322,4410,16596
23603,28753,9850,27728
6136,18298,28636,20806
24530,10225,18265,14587
26739,16909,9919,17433
9157,10505,20350,27090
19327,7933,14320,15269
8334,414,22840,27637
22115,10378,3914,4353
19565,13293,11096,17135
24606,15151,28432,12919
29740,13118,22062,12202
27128,4708,2374,27499
8131,21777,16645,275
384,13457,28333,6690
24775,24305,25364,2684
14855,27211,15349,7807
12393,3873,5050,8896
20850,16263,6068,19291
28417,19641,28261,14450
17940,26136,21210,11552
3208,9248,9856,16959
24443,22996,14498,18685
10004,10974,1838,12858
13711,21236,27680,8803
4205,16277,28820,21084
24306,11822,9751,7377
15992,1048,5130,27942
7259,15747,15513,2313
13102,15643,22038,13090
3103,27356,17501,19472
7682,19669,28778,10808
24680,9667,10335,6769
20170,26266,12,29238
9087,3492,21825,6131
19498,24070,29429,3914
25761,23864,16289,4943
20541,8113,20329,9953
6631,22343,6060,10118
25995,14678,24965,25551
20947,23522,8418,8190
978,4374,27700,25308
564,2176,3230,1628
12960,8672,12063,496
12891,3637,22889,29726
26103,28015,11098,17121
11591,12864,19432,4567
12567,11516,10083,24996
228,28368,2468,6063
16139,2891,20991,5412
22589,22826,6989,18056
14706,9577,20661,26947
17029,10985,12214,14007
7647,27579,3512,15459
9253,14845,9919,16850
15667,25975,20479,8002
14810,15666,5941,22162
13010,13929,16350,24954
28157,26915,29360,17762
24602,15168,21640,18136
8414,25898,16812,7672
2280,29338,25339,230
7804,21608,28382,15926
15115,29466,7741,5532
7351,8108,17344,15755
12806,19858,817,27498
28579,23531,1748,5022
20180,25748,4138,22666
24579,1956,28884,12544
4898,17415,13718,26906
19471,7014,20247,13368
11112,7826,19502,10288
11120,22633,28272,14418
11708,25574,28866,1265
14224,24108,28446,19236
17633,1355,6906,14278
9145,10711,17537,22621
25849,25999,9042,27185
26982,678,6523,24507
20107,8301,12208,7188
15131,556,8517,7616
3237,7032,10577,24511
12310,29701,16892,1140
21818,17048,8554,29075
28014,20030,29913,18967
5305,1574,28667,3873
16447,739,12727,22408
1992,2460,24050,13741
28947,16007,27260,10822
28935,26917,19126,1378
6654,11537,1940,14186
13240,19410,4172,10168
15686,17187,3123,3023
3541,18990,13419,17662
12309,5947,20893,26761
16824,10565,11532,13883
15619,21800,13747,1369
19915,2741,10065,28206
8056,7959,9897,1108
20554,5782,20821,17107
25434,23603,20214,24335
26479,7274,21932,17350
16614,11830,16674,2131
14357,21497,13489,29675
29103,2964,21220,9331
3819,3950,27703,13070
2387,6103,11669,26755
22595,28814,5135,1354
15371,12534,1782,27590
7630,20652,3704,20187
25718,15332,13996,5705
10811,6996,10637,27057
29287,9342,24397,6399
21003,17718,11487,13876
9073,4504,11822,2854
12996,23981,7037,24856
11959,2800,24733,14226
29098,21252,24029,29432
18129,15610,8826,21350
25400,27166,25548,17757
21153,7376,26067,1244
11299,28889,664,23368
5501,20594,14316,19081
10720,23636,9936,2657
24975,9383,22649,22982
12226,23355,19563,28664
26002,11083,10404,17454
8308,23167,25668,19901
27289,4074,11611,25168
6042,28041,22961,10385
17242,25395,17917,1936
9717,22448,11912,2425
8705,21638,3315,23131
28296,15988,26975,2989
14491,8115,23600,8641
28763,29116,7498,752
17695,27433,28202,18718
25860,4135,24990,24219
15931,24230,29667,12301
13973,2738,14492,18599
15303,10365,10860,3642
26973,3126,6391,1263
26401,5547,20199,4638
1359,15440,11910,9651
26525,23595,3404,28039
18271,2220,5079,27057
226,29326,23211,11536
22680,8364,20148,25823
24965,26004,3491,2408
